day,time,energy
2023/02/01 00:00:00,3958.0
2023/02/01 00:30:00,7715.0
2023/02/01 01:00:00,4388.0
2023/02/01 01:30:00,8854.0
2023/02/01 02:00:00,6583.0
2023/02/01 02:30:00,4170.0
2023/02/01 03:00:00,3860.0
2023/02/01 03:30:00,8491.0
2023/02/01 04:00:00,221.0
2023/02/01 04:30:00,5872.0
2023/02/01 05:00:00,3264.0
2023/02/01 05:30:00,2887.0
2023/02/01 06:00:00,4682.0
2023/02/01 06:30:00,1990.0
2023/02/01 07:00:00,3365.0
2023/02/01 07:30:00,2162.0
2023/02/01 08:00:00,95.0
2023/02/01 08:30:00,5024.0
2023/02/01 09:00:00,2199.0
2023/02/01 09:30:00,5027.0
2023/02/01 10:00:00,4017.0
2023/02/01 10:30:00,9786.0
2023/02/01 11:00:00,153.0
2023/02/01 11:30:00,3254.0
2023/02/01 12:00:00,4219.0
2023/02/01 12:30:00,5670.0
2023/02/01 13:00:00,1865.0
2023/02/01 13:30:00,7580.0
2023/02/01 14:00:00,3354.0
2023/02/01 14:30:00,2469.0
2023/02/01 15:00:00,10.0
2023/02/01 15:30:00,381.0
2023/02/01 16:00:00,8032.0
2023/02/01 16:30:00,877.0
2023/02/01 17:00:00,9134.0
2023/02/01 17:30:00,49.0
2023/02/01 18:00:00,740.0
2023/02/01 18:30:00,1502.0
2023/02/01 19:00:00,2020.0
2023/02/01 19:30:00,1224.0
2023/02/01 20:00:00,203.0
2023/02/01 20:30:00,8968.0
2023/02/01 21:00:00,1588.0
2023/02/01 21:30:00,7568.0
2023/02/01 22:00:00,347.0
2023/02/01 22:30:00,4398.0
2023/02/01 23:00:00,7620.0
2023/02/01 23:30:00,689.0
2023/02/02 00:00:00,6021.0
2023/02/02 00:30:00,6381.0
2023/02/02 01:00:00,8066.0
2023/02/02 01:30:00,7633.0
2023/02/02 02:00:00,3626.0
2023/02/02 02:30:00,648.0
2023/02/02 03:00:00,7807.0
2023/02/02 03:30:00,8501.0
2023/02/02 04:00:00,1033.0
2023/02/02 04:30:00,6531.0
2023/02/02 05:00:00,7481.0
2023/02/02 05:30:00,6088.0
2023/02/02 06:00:00,5305.0
2023/02/02 06:30:00,2383.0
2023/02/02 07:00:00,2788.0
2023/02/02 07:30:00,5332.0
2023/02/02 08:00:00,1731.0
2023/02/02 08:30:00,5038.0
2023/02/02 09:00:00,1447.0
2023/02/02 09:30:00,4707.0
2023/02/02 10:00:00,3866.0
2023/02/02 10:30:00,4706.0
2023/02/02 11:00:00,302.0
2023/02/02 11:30:00,5574.0
2023/02/02 12:00:00,6969.0
2023/02/02 12:30:00,3489.0
2023/02/02 13:00:00,9045.0
2023/02/02 13:30:00,6544.0
2023/02/02 14:00:00,4878.0
2023/02/02 14:30:00,5740.0
2023/02/02 15:00:00,7241.0
2023/02/02 15:30:00,4964.0
2023/02/02 16:00:00,7771.0
2023/02/02 16:30:00,1872.0
2023/02/02 17:00:00,6174.0
2023/02/02 17:30:00,9744.0
2023/02/02 18:00:00,2095.0
2023/02/02 18:30:00,9439.0
2023/02/02 19:00:00,1630.0
2023/02/02 19:30:00,1808.0
2023/02/02 20:00:00,4689.0
2023/02/02 20:30:00,2692.0
2023/02/02 21:00:00,2506.0
2023/02/02 21:30:00,5038.0
2023/02/02 22:00:00,1554.0
2023/02/02 22:30:00,8704.0
2023/02/02 23:00:00,2565.0
2023/02/02 23:30:00,1150.0
2023/02/03 00:00:00,4495.0
2023/02/03 00:30:00,2244.0
2023/02/03 01:00:00,5221.0
2023/02/03 01:30:00,3980.0
2023/02/03 02:00:00,923.0
2023/02/03 02:30:00,2863.0
2023/02/03 03:00:00,7382.0
2023/02/03 03:30:00,7268.0
2023/02/03 04:00:00,9873.0
2023/02/03 04:30:00,9078.0
2023/02/03 05:00:00,6760.0
2023/02/03 05:30:00,7674.0
2023/02/03 06:00:00,1693.0
2023/02/03 06:30:00,3145.0
2023/02/03 07:00:00,9435.0
2023/02/03 07:30:00,2946.0
2023/02/03 08:00:00,8999.0
2023/02/03 08:30:00,5959.0
2023/02/03 09:00:00,14.0
2023/02/03 09:30:00,2061.0
2023/02/03 10:00:00,1396.0
2023/02/03 10:30:00,6528.0
2023/02/03 11:00:00,2783.0
2023/02/03 11:30:00,9699.0
2023/02/03 12:00:00,690.0
2023/02/03 12:30:00,2698.0
2023/02/03 13:00:00,5324.0
2023/02/03 13:30:00,5261.0
2023/02/03 14:00:00,9803.0
2023/02/03 14:30:00,332.0
2023/02/03 15:00:00,6684.0
2023/02/03 15:30:00,5068.0
2023/02/03 16:00:00,9495.0
2023/02/03 16:30:00,2953.0
2023/02/03 17:00:00,2645.0
2023/02/03 17:30:00,419.0
2023/02/03 18:00:00,865.0
2023/02/03 18:30:00,2602.0
2023/02/03 19:00:00,7648.0
2023/02/03 19:30:00,4903.0
2023/02/03 20:00:00,4659.0
2023/02/03 20:30:00,3369.0
2023/02/03 21:00:00,9012.0
2023/02/03 21:30:00,9228.0
2023/02/03 22:00:00,9284.0
2023/02/03 22:30:00,9480.0
2023/02/03 23:00:00,2903.0
2023/02/03 23:30:00,2525.0
2023/02/04 00:00:00,8453.0
2023/02/04 00:30:00,884.0
2023/02/04 01:00:00,1274.0
2023/02/04 01:30:00,9938.0
2023/02/04 02:00:00,6075.0
2023/02/04 02:30:00,1348.0
2023/02/04 03:00:00,2259.0
2023/02/04 03:30:00,2648.0
2023/02/04 04:00:00,7263.0
2023/02/04 04:30:00,8813.0
2023/02/04 05:00:00,16.0
2023/02/04 05:30:00,2952.0
2023/02/04 06:00:00,8635.0
2023/02/04 06:30:00,9509.0
2023/02/04 07:00:00,9491.0
2023/02/04 07:30:00,8041.0
2023/02/04 08:00:00,5768.0
2023/02/04 08:30:00,840.0
2023/02/04 09:00:00,1617.0
2023/02/04 09:30:00,6993.0
2023/02/04 10:00:00,6625.0
2023/02/04 10:30:00,3998.0
2023/02/04 11:00:00,2100.0
2023/02/04 11:30:00,9800.0
2023/02/04 12:00:00,7125.0
2023/02/04 12:30:00,6065.0
2023/02/04 13:00:00,2889.0
2023/02/04 13:30:00,7191.0
2023/02/04 14:00:00,6196.0
2023/02/04 14:30:00,5904.0
2023/02/04 15:00:00,5173.0
2023/02/04 15:30:00,6314.0
2023/02/04 16:00:00,5123.0
2023/02/04 16:30:00,7268.0
2023/02/04 17:00:00,4065.0
2023/02/04 17:30:00,2418.0
2023/02/04 18:00:00,8680.0
2023/02/04 18:30:00,2779.0
2023/02/04 19:00:00,6999.0
2023/02/04 19:30:00,7379.0
2023/02/04 20:00:00,1056.0
2023/02/04 20:30:00,2346.0
2023/02/04 21:00:00,3881.0
2023/02/04 21:30:00,4263.0
2023/02/04 22:00:00,127.0
2023/02/04 22:30:00,424.0
2023/02/04 23:00:00,8619.0
2023/02/04 23:30:00,4323.0
2023/02/05 00:00:00,2371.0
2023/02/05 00:30:00,1558.0
2023/02/05 01:00:00,9813.0
2023/02/05 01:30:00,8826.0
2023/02/05 02:00:00,3533.0
2023/02/05 02:30:00,1558.0
2023/02/05 03:00:00,9065.0
2023/02/05 03:30:00,5434.0
2023/02/05 04:00:00,4912.0
2023/02/05 04:30:00,3783.0
2023/02/05 05:00:00,7073.0
2023/02/05 05:30:00,574.0
2023/02/05 06:00:00,1311.0
2023/02/05 06:30:00,5370.0
2023/02/05 07:00:00,4402.0
2023/02/05 07:30:00,6710.0
2023/02/05 08:00:00,8988.0
2023/02/05 08:30:00,7217.0
2023/02/05 09:00:00,7995.0
2023/02/05 09:30:00,7089.0
2023/02/05 10:00:00,3631.0
2023/02/05 10:30:00,3376.0
2023/02/05 11:00:00,3391.0
2023/02/05 11:30:00,9539.0
2023/02/05 12:00:00,4189.0
2023/02/05 12:30:00,9175.0
2023/02/05 13:00:00,9437.0
2023/02/05 13:30:00,3625.0
2023/02/05 14:00:00,2873.0
2023/02/05 14:30:00,9595.0
2023/02/05 15:00:00,2956.0
2023/02/05 15:30:00,9531.0
2023/02/05 16:00:00,3515.0
2023/02/05 16:30:00,8371.0
2023/02/05 17:00:00,2879.0
2023/02/05 17:30:00,6612.0
2023/02/05 18:00:00,9643.0
2023/02/05 18:30:00,323.0
2023/02/05 19:00:00,3534.0
2023/02/05 19:30:00,5978.0
2023/02/05 20:00:00,4003.0
2023/02/05 20:30:00,9422.0
2023/02/05 21:00:00,6009.0
2023/02/05 21:30:00,7278.0
2023/02/05 22:00:00,3477.0
2023/02/05 22:30:00,7065.0
2023/02/05 23:00:00,5266.0
2023/02/05 23:30:00,3649.0
2023/02/06 00:00:00,1724.0
2023/02/06 00:30:00,9841.0
2023/02/06 01:00:00,5343.0
2023/02/06 01:30:00,9323.0
2023/02/06 02:00:00,9901.0
2023/02/06 02:30:00,7073.0
2023/02/06 03:00:00,6040.0
2023/02/06 03:30:00,3097.0
2023/02/06 04:00:00,2204.0
2023/02/06 04:30:00,6583.0
2023/02/06 05:00:00,1495.0
2023/02/06 05:30:00,9465.0
2023/02/06 06:00:00,6491.0
2023/02/06 06:30:00,4633.0
2023/02/06 07:00:00,1669.0
2023/02/06 07:30:00,4951.0
2023/02/06 08:00:00,2296.0
2023/02/06 08:30:00,4511.0
2023/02/06 09:00:00,8660.0
2023/02/06 09:30:00,4051.0
2023/02/06 10:00:00,7042.0
2023/02/06 10:30:00,4610.0
2023/02/06 11:00:00,9061.0
2023/02/06 11:30:00,5943.0
2023/02/06 12:00:00,5956.0
2023/02/06 12:30:00,4414.0
2023/02/06 13:00:00,6343.0
2023/02/06 13:30:00,9210.0
2023/02/06 14:00:00,2195.0
2023/02/06 14:30:00,2558.0
2023/02/06 15:00:00,755.0
2023/02/06 15:30:00,2440.0
2023/02/06 16:00:00,8651.0
2023/02/06 16:30:00,5832.0
2023/02/06 17:00:00,198.0
2023/02/06 17:30:00,5243.0
2023/02/06 18:00:00,5544.0
2023/02/06 18:30:00,10000.0
2023/02/06 19:00:00,577.0
2023/02/06 19:30:00,9906.0
2023/02/06 20:00:00,80.0
2023/02/06 20:30:00,4937.0
2023/02/06 21:00:00,9958.0
2023/02/06 21:30:00,6644.0
2023/02/06 22:00:00,6743.0
2023/02/06 22:30:00,2054.0
2023/02/06 23:00:00,9682.0
2023/02/06 23:30:00,1462.0
2023/02/07 00:00:00,9312.0
2023/02/07 00:30:00,894.0
2023/02/07 01:00:00,6406.0
2023/02/07 01:30:00,6908.0
2023/02/07 02:00:00,102.0
2023/02/07 02:30:00,9389.0
2023/02/07 03:00:00,2889.0
2023/02/07 03:30:00,398.0
2023/02/07 04:00:00,3811.0
2023/02/07 04:30:00,5558.0
2023/02/07 05:00:00,4411.0
2023/02/07 05:30:00,343.0
2023/02/07 06:00:00,1533.0
2023/02/07 06:30:00,731.0
2023/02/07 07:00:00,9575.0
2023/02/07 07:30:00,3803.0
2023/02/07 08:00:00,9374.0
2023/02/07 08:30:00,9675.0
2023/02/07 09:00:00,9177.0
2023/02/07 09:30:00,5164.0
2023/02/07 10:00:00,5984.0
2023/02/07 10:30:00,5325.0
2023/02/07 11:00:00,2102.0
2023/02/07 11:30:00,4578.0
2023/02/07 12:00:00,8745.0
2023/02/07 12:30:00,6850.0
2023/02/07 13:00:00,2860.0
2023/02/07 13:30:00,2873.0
2023/02/07 14:00:00,9973.0
2023/02/07 14:30:00,7458.0
2023/02/07 15:00:00,3390.0
2023/02/07 15:30:00,6267.0
2023/02/07 16:00:00,7884.0
2023/02/07 16:30:00,5650.0
2023/02/07 17:00:00,3496.0
2023/02/07 17:30:00,8594.0
2023/02/07 18:00:00,2270.0
2023/02/07 18:30:00,7501.0
2023/02/07 19:00:00,6240.0
2023/02/07 19:30:00,3643.0
2023/02/07 20:00:00,3576.0
2023/02/07 20:30:00,2586.0
2023/02/07 21:00:00,844.0
2023/02/07 21:30:00,8203.0
2023/02/07 22:00:00,8791.0
2023/02/07 22:30:00,7337.0
2023/02/07 23:00:00,5311.0
2023/02/07 23:30:00,5464.0
2023/02/08 00:00:00,4914.0
2023/02/08 00:30:00,1921.0
2023/02/08 01:00:00,2450.0
2023/02/08 01:30:00,2401.0
2023/02/08 02:00:00,7287.0
2023/02/08 02:30:00,8381.0
2023/02/08 03:00:00,5401.0
2023/02/08 03:30:00,8115.0
2023/02/08 04:00:00,3915.0
2023/02/08 04:30:00,823.0
2023/02/08 05:00:00,1617.0
2023/02/08 05:30:00,1798.0
2023/02/08 06:00:00,3820.0
2023/02/08 06:30:00,8052.0
2023/02/08 07:00:00,3477.0
2023/02/08 07:30:00,1753.0
2023/02/08 08:00:00,6574.0
2023/02/08 08:30:00,6108.0
2023/02/08 09:00:00,2366.0
2023/02/08 09:30:00,809.0
2023/02/08 10:00:00,424.0
2023/02/08 10:30:00,3364.0
2023/02/08 11:00:00,536.0
2023/02/08 11:30:00,6396.0
2023/02/08 12:00:00,2871.0
2023/02/08 12:30:00,2735.0
2023/02/08 13:00:00,6624.0
2023/02/08 13:30:00,616.0
2023/02/08 14:00:00,3329.0
2023/02/08 14:30:00,7180.0
2023/02/08 15:00:00,4473.0
2023/02/08 15:30:00,8497.0
2023/02/08 16:00:00,3160.0
2023/02/08 16:30:00,8461.0
2023/02/08 17:00:00,359.0
2023/02/08 17:30:00,7317.0
2023/02/08 18:00:00,5854.0
2023/02/08 18:30:00,8558.0
2023/02/08 19:00:00,9267.0
2023/02/08 19:30:00,3531.0
2023/02/08 20:00:00,8699.0
2023/02/08 20:30:00,9052.0
2023/02/08 21:00:00,2057.0
2023/02/08 21:30:00,5172.0
2023/02/08 22:00:00,740.0
2023/02/08 22:30:00,9360.0
2023/02/08 23:00:00,5264.0
2023/02/08 23:30:00,7006.0
2023/02/09 00:00:00,8352.0
2023/02/09 00:30:00,3404.0
2023/02/09 01:00:00,984.0
2023/02/09 01:30:00,6863.0
2023/02/09 02:00:00,1525.0
2023/02/09 02:30:00,4750.0
2023/02/09 03:00:00,2898.0
2023/02/09 03:30:00,8015.0
2023/02/09 04:00:00,6309.0
2023/02/09 04:30:00,3087.0
2023/02/09 05:00:00,310.0
2023/02/09 05:30:00,5924.0
2023/02/09 06:00:00,2389.0
2023/02/09 06:30:00,2897.0
2023/02/09 07:00:00,5050.0
2023/02/09 07:30:00,2565.0
2023/02/09 08:00:00,8504.0
2023/02/09 08:30:00,3679.0
2023/02/09 09:00:00,2652.0
2023/02/09 09:30:00,1447.0
2023/02/09 10:00:00,1473.0
2023/02/09 10:30:00,6698.0
2023/02/09 11:00:00,8181.0
2023/02/09 11:30:00,9466.0
2023/02/09 12:00:00,8296.0
2023/02/09 12:30:00,5134.0
2023/02/09 13:00:00,3828.0
2023/02/09 13:30:00,3530.0
2023/02/09 14:00:00,2731.0
2023/02/09 14:30:00,749.0
2023/02/09 15:00:00,6479.0
2023/02/09 15:30:00,9849.0
2023/02/09 16:00:00,4480.0
2023/02/09 16:30:00,9666.0
2023/02/09 17:00:00,8886.0
2023/02/09 17:30:00,3572.0
2023/02/09 18:00:00,2297.0
2023/02/09 18:30:00,4258.0
2023/02/09 19:00:00,2482.0
2023/02/09 19:30:00,2059.0
2023/02/09 20:00:00,6556.0
2023/02/09 20:30:00,5621.0
2023/02/09 21:00:00,9023.0
2023/02/09 21:30:00,2272.0
2023/02/09 22:00:00,9250.0
2023/02/09 22:30:00,5046.0
